OrderID,Order Date,Customer Age,Customer Gender,Product Category,Product Name,Quantity,Unit Price,Region,Sales
5081,2025-10-05,30.0,Male,Clothing,Formal Shirt,1,841.41,Central,841.41
5082,2024-11-12,26.0,Male,Clothing,Cotton T-Shirt,1,727.15,South,727.15
5083,2025-06-01,29.0,Female,Clothing,Denim Jacket,1,1168.61,North,1168.61
5084,2025-07-20,19.0,Male,Home & Kitchen,Vacuum Flask,2,1360.84,West,2721.68
5085,2024-08-12,16.0,Female,Home & Kitchen,Blender,1,1059.4,North,1059.4
5086,2025-06-15,23.0,Male,Beauty,Face Serum,2,701.9,East,1403.8
5087,2025-09-17,58.0,Female,Electronics,Wireless Earbuds,1,2376.2,South,2376.2
5088,2025-08-19,27.0,Male,Home & Kitchen,Blender,2,1577.4,North,3154.8
5089,2025-02-12,42.0,Male,Sports,Football,1,1729.59,West,1729.59
5090,2025-07-13,37.0,Male,Beauty,Hair Dryer,4,637.52,East,2550.08
5091,2024-10-14,36.0,Male,Beauty,Lipstick Set,1,731.0,East,731.0
5092,2024-12-07,32.0,Male,Beauty,Hair Dryer,2,636.0,South,1272.0
5093,2024-05-31,18.0,Female,Electronics,Smartwatch,2,3100.08,Central,6200.16
5094,2025-04-29,51.0,Male,Beauty,Sunscreen,1,514.8,North,514.8
5095,2024-08-25,32.0,Female,Clothing,Denim Jacket,1,926.77,North,926.77
5096,2024-03-04,34.0,Female,Clothing,Running Shoes,1,589.9,West,589.9
5097,2025-02-20,31.0,Female,Beauty,Perfume,1,805.75,West,805.75
5098,2025-03-09,17.0,Male,Electronics,Laptop Sleeve,3,3295.59,East,9886.77
5099,2024-05-10,30.0,Male,Sports,Cricket Bat,1,1672.56,South,1672.56
5100,2024-05-23,18.0,Female,Home & Kitchen,Table Lamp,1,1156.62,East,1156.62
5101,2024-06-13,33.0,Male,Electronics,Wireless Earbuds,1,4185.77,South,4185.77
5102,2025-05-10,30.0,Female,Electronics,Power Bank,1,4128.33,East,4128.33
5103,2025-07-20,45.0,Female,Clothing,Winter Hoodie,2,1007.26,South,2014.52
5104,2025-02-27,37.0,Female,Electronics,Power Bank,3,1807.01,Central,5421.03
5105,2024-11-01,20.0,Male,Beauty,Lipstick Set,1,713.23,West,713.23
5106,2024-12-02,29.0,Male,Sports,Dumbbell Set,1,1290.3,North,1290.3
5107,2025-03-25,44.0,Male,Clothing,Running Shoes,2,974.52,West,1949.04
5108,2024-02-06,46.0,Female,Home & Kitchen,Storage Rack,1,1103.09,North,1103.09
5109,2025-02-17,34.0,Female,Beauty,Face Serum,3,100.01,South,300.03
5110,2024-05-09,51.0,Female,Clothing,Formal Shirt,2,585.03,North,1170.06
5111,2025-02-14,23.0,Female,Home & Kitchen,Blender,3,1437.57,Central,4312.71
5112,2024-08-23,16.0,Female,Home & Kitchen,Vacuum Flask,3,1889.07,Central,5667.21
5113,2025-01-11,37.0,Male,Sports,Football,1,1322.76,North,1322.76
5114,2024-07-04,29.0,Male,Home & Kitchen,Table Lamp,2,1680.38,Central,3360.76
5115,2024-08-29,35.0,Male,Home & Kitchen,Table Lamp,4,1495.45,North,5981.8
5116,2024-08-03,31.0,Female,Home & Kitchen,Non-stick Pan,1,1333.36,West,1333.36
5117,2024-08-01,32.0,Male,Sports,Football,1,1620.98,West,1620.98
5118,2025-04-25,47.0,Male,Electronics,Bluetooth Speaker,2,3495.53,Central,6991.06
5119,2025-02-09,35.0,Female,Electronics,Smartwatch,1,3755.21,Central,3755.21
5120,2024-12-12,43.0,Female,Clothing,Formal Shirt,3,965.49,North,2896.47
5121,2024-11-23,46.0,Male,Clothing,Winter Hoodie,1,849.48,West,849.48
5122,2025-07-17,16.0,Male,Clothing,Formal Shirt,1,821.49,Central,821.49
5123,2025-07-02,25.0,Female,Beauty,Hair Dryer,2,381.18,East,762.36
5124,2024-11-24,28.0,Female,Sports,Yoga Mat,4,1455.69,East,5822.76
5125,2025-01-26,16.0,Female,Electronics,Wireless Earbuds,1,2893.93,North,2893.93
5126,2025-03-24,54.0,Male,Sports,Cricket Bat,2,1653.97,South,3307.94
5127,2024-08-11,25.0,Female,Sports,Football,1,1829.61,East,1829.61
5128,2024-05-30,50.0,Female,Clothing,Running Shoes,1,754.24,West,754.24
5129,2025-01-15,22.0,Female,Electronics,Bluetooth Speaker,3,2530.62,East,7591.86
5130,2025-01-20,34.0,Male,Home & Kitchen,Blender,1,1482.6,North,1482.6
5131,2025-06-24,40.0,Female,Home & Kitchen,Storage Rack,1,1202.47,West,1202.47
5132,2024-08-26,29.0,Male,Electronics,Laptop Sleeve,4,3805.36,West,15221.44
5133,2025-04-05,36.0,Male,Beauty,Face Serum,2,943.73,South,1887.46
5134,2024-11-23,40.0,Male,Clothing,Cotton T-Shirt,1,607.95,West,607.95
5135,2024-03-15,39.0,Male,Beauty,Sunscreen,4,542.81,East,2171.24
5136,2024-06-05,16.0,Female,Electronics,Power Bank,1,3819.49,North,3819.49
5137,2024-06-26,16.0,Male,Electronics,Power Bank,2,2697.74,North,5395.48
5138,2024-12-06,31.0,Male,Electronics,Wireless Earbuds,1,1956.28,West,1956.28
5139,2024-04-08,32.0,Male,Electronics,Smartwatch,1,2882.43,Central,2882.43
5140,2025-08-13,26.0,Male,Electronics,Smartwatch,2,1807.67,North,3615.34
5141,2024-12-17,29.0,Female,Sports,Cycling Helmet,2,1330.07,East,2660.14
5142,2025-03-09,25.0,Female,Sports,Cycling Helmet,2,1765.85,West,3531.7
5143,2025-08-22,44.0,Male,Home & Kitchen,Table Lamp,2,1010.81,South,2021.62
5144,2025-01-26,40.0,Male,Electronics,Power Bank,2,2441.9,Central,4883.8
5145,2024-04-02,37.0,Female,Home & Kitchen,Table Lamp,1,1293.19,West,1293.19
5146,2024-09-26,30.0,Male,Electronics,Bluetooth Speaker,3,4437.03,West,13311.09
5147,2025-02-12,16.0,Male,Electronics,Bluetooth Speaker,1,1218.0,South,1218.0
5148,2025-04-13,50.0,Female,Beauty,Hair Dryer,4,485.9,South,1943.6
5149,2025-07-23,16.0,Male,Electronics,Smartwatch,1,2283.14,West,2283.14
5150,2024-07-29,44.0,Male,Beauty,Perfume,1,968.76,East,968.76
5151,2024-05-01,40.0,Female,Home & Kitchen,Blender,2,2059.42,North,4118.84
5152,2024-04-15,20.0,Female,Beauty,Lipstick Set,1,808.01,North,808.01
5153,2024-10-11,21.0,Male,Beauty,Face Serum,1,555.48,Central,555.48
5154,2024-12-07,30.0,Male,Electronics,Power Bank,1,1755.56,Central,1755.56
5155,2025-05-25,38.0,Female,Home & Kitchen,Blender,2,1404.02,West,2808.04
5156,2024-05-11,17.0,Female,Electronics,Power Bank,1,2436.49,South,2436.49
5157,2025-06-14,48.0,Female,Sports,Cricket Bat,1,1406.83,South,1406.83
5158,2024-11-15,35.0,Male,Electronics,Wireless Earbuds,1,2212.46,West,2212.46
5159,2025-04-23,31.0,Male,Clothing,Winter Hoodie,1,324.59,South,324.59
5160,2025-09-09,51.0,Female,Sports,Dumbbell Set,1,1463.96,South,1463.96
5161,2024-09-16,37.0,Male,Clothing,Winter Hoodie,2,1068.75,North,2137.5
5162,2024-09-27,49.0,Female,Beauty,Sunscreen,3,725.09,East,2175.27
5163,2025-03-03,20.0,Female,Sports,Cricket Bat,1,1972.41,West,1972.41
5164,2024-07-25,41.0,Female,Beauty,Perfume,2,581.63,East,1163.26
5165,2025-08-28,36.0,Male,Electronics,Laptop Sleeve,2,4018.3,North,8036.6
5166,2024-12-26,38.0,Female,Electronics,Power Bank,2,3080.67,North,6161.34
5167,2024-07-22,44.0,Female,Beauty,Lipstick Set,1,855.87,Central,855.87
5168,2024-03-20,24.0,Female,Clothing,Formal Shirt,3,1168.2,South,3504.6
5169,2024-06-12,,Male,Sports,Cricket Bat,1,1301.73,North,1301.73
5170,2024-07-19,29.0,Female,Beauty,Lipstick Set,4,848.21,East,3392.84
5171,2024-07-23,42.0,Female,Electronics,Wireless Earbuds,1,2737.35,South,2737.35
5172,2024-06-29,21.0,Female,Home & Kitchen,Table Lamp,1,2158.26,Central,2158.26
5173,2025-09-18,34.0,Male,Clothing,Cotton T-Shirt,1,1007.54,South,1007.54
5174,2024-07-12,46.0,Female,Sports,Cricket Bat,1,2531.71,West,2531.71
5175,2024-06-27,33.0,Female,Clothing,Winter Hoodie,2,1021.29,North,2042.58
5176,2025-05-12,51.0,Male,Beauty,Lipstick Set,1,600.5,North,600.5
5177,2024-06-10,37.0,Female,Home & Kitchen,Blender,1,1636.3,West,1636.3
5178,2024-12-24,28.0,Male,Electronics,Smartwatch,1,4694.34,North,4694.34
5179,2025-02-15,22.0,Male,Clothing,Formal Shirt,2,1046.88,West,2093.76
5180,2025-05-03,18.0,Male,Sports,Yoga Mat,2,1095.35,Central,2190.7
5181,2025-02-25,27.0,Female,Clothing,Denim Jacket,2,1135.6,North,2271.2
5182,2024-12-02,33.0,Female,Sports,Football,3,2172.39,West,6517.17
5183,2025-09-13,22.0,Female,Electronics,Power Bank,4,3434.31,West,13737.24
5184,2024-11-28,43.0,Male,Clothing,Running Shoes,1,1324.07,South,1324.07
5185,2025-04-17,16.0,Male,Clothing,Winter Hoodie,3,991.69,Central,2975.07
5186,2025-06-08,16.0,Male,Clothing,Winter Hoodie,4,906.79,South,3627.16
5187,2025-06-05,35.0,Male,Clothing,Formal Shirt,2,981.19,North,1962.38
5188,2024-03-26,29.0,Male,Home & Kitchen,Storage Rack,2,1650.52,East,3301.04
5189,2025-04-07,26.0,Female,Home & Kitchen,Table Lamp,1,1457.52,West,1457.52
5190,2025-06-03,30.0,Male,Clothing,Cotton T-Shirt,1,1176.78,Central,1176.78
5191,2024-05-23,56.0,Female,Beauty,Sunscreen,1,358.57,North,358.57
5192,2024-07-13,43.0,Male,Beauty,Lipstick Set,4,714.09,Central,2856.36
5193,2025-07-05,47.0,Female,Clothing,Formal Shirt,2,450.58,North,901.16
5194,2024-11-06,53.0,Male,Electronics,Wireless Earbuds,1,3173.58,South,3173.58
5195,2024-04-02,54.0,Male,Sports,Football,2,1241.71,East,2483.42
5196,2024-09-14,33.0,Female,Electronics,Smartwatch,1,2608.75,West,2608.75
5197,2024-09-10,39.0,Female,Beauty,Face Serum,1,809.82,South,809.82
5198,2024-10-14,30.0,Female,Home & Kitchen,Table Lamp,1,1370.32,East,1370.32
5199,2024-02-06,27.0,Male,Beauty,Hair Dryer,2,642.94,West,1285.88
5200,2024-10-13,34.0,Male,Clothing,Winter Hoodie,1,994.63,Central,994.63
5201,2024-07-22,16.0,Male,Clothing,Running Shoes,2,1046.35,South,2092.7
5202,2025-01-25,40.0,Female,Electronics,Wireless Earbuds,1,2729.12,East,2729.12
5203,2024-06-22,26.0,Male,Clothing,Winter Hoodie,1,616.39,South,616.39
5204,2024-12-29,37.0,Male,Electronics,Smartwatch,1,3631.85,South,3631.85
5205,2024-11-11,23.0,Male,Electronics,Wireless Earbuds,1,3090.31,South,3090.31
5206,2025-01-23,16.0,Female,Sports,Dumbbell Set,2,1496.63,North,2993.26
5207,2025-01-17,34.0,Female,Electronics,Power Bank,1,3481.39,North,3481.39
5208,2025-03-07,40.0,Male,Home & Kitchen,Non-stick Pan,4,599.97,West,2399.88
5209,2025-02-05,37.0,Female,Home & Kitchen,Table Lamp,2,1615.21,North,3230.42
5210,2024-05-13,45.0,Female,Clothing,Formal Shirt,1,1117.45,West,1117.45
5211,2024-05-10,53.0,Male,Beauty,Lipstick Set,1,217.65,West,217.65
5212,2024-11-17,35.0,Female,Electronics,Bluetooth Speaker,2,4308.66,South,8617.32
5213,2025-02-08,46.0,Female,Home & Kitchen,Blender,1,1511.57,North,1511.57
5214,2024-12-22,30.0,Female,Electronics,Smartwatch,1,4085.77,Central,4085.77
5215,2024-07-07,30.0,Female,Home & Kitchen,Vacuum Flask,2,1503.68,North,3007.36
5216,2024-09-30,33.0,Female,Electronics,Smartwatch,1,3130.19,East,3130.19
5217,2025-07-11,27.0,Female,Electronics,Bluetooth Speaker,1,3483.96,South,3483.96
5218,2025-08-11,30.0,Male,Clothing,Running Shoes,4,945.17,North,3780.68
5219,2025-04-26,26.0,Female,Clothing,Winter Hoodie,2,964.72,East,1929.44
5220,2025-06-03,47.0,Male,Clothing,Formal Shirt,1,1130.16,North,1130.16
5221,2025-08-28,23.0,Female,Sports,Dumbbell Set,1,2304.0,West,2304.0
5222,2024-06-04,29.0,Male,Electronics,Wireless Earbuds,2,3099.07,West,6198.14
5223,2025-04-03,62.0,Female,Electronics,Bluetooth Speaker,2,3603.16,North,7206.32
5224,2024-05-23,42.0,Female,Electronics,Smartwatch,2,2968.57,Central,5937.14
5225,2024-11-28,38.0,Female,Electronics,Wireless Earbuds,2,2889.1,South,5778.2
5226,2024-09-13,38.0,Female,Electronics,Bluetooth Speaker,3,3316.31,East,9948.93
5227,2024-07-15,23.0,Female,Clothing,Running Shoes,1,746.08,East,746.08
5228,2024-12-20,40.0,Male,Electronics,Wireless Earbuds,2,3150.09,North,6300.18
5229,2024-07-10,40.0,Male,Electronics,Wireless Earbuds,1,3310.88,West,3310.88
5230,2025-08-18,51.0,Male,Clothing,Running Shoes,1,964.18,West,964.18
5231,2025-04-05,22.0,Male,Electronics,Bluetooth Speaker,1,4369.7,North,4369.7
5232,2025-01-27,38.0,Female,Home & Kitchen,Storage Rack,3,985.21,West,2955.63
5233,2024-12-11,28.0,Female,Home & Kitchen,Non-stick Pan,3,1446.14,South,4338.42
5234,2024-08-13,23.0,Female,Clothing,Cotton T-Shirt,1,795.44,South,795.44
5235,2024-12-20,35.0,Female,Sports,Yoga Mat,3,1211.79,Central,3635.37
5236,2024-09-10,28.0,Male,Sports,Yoga Mat,1,1772.32,West,1772.32
5237,2024-12-24,46.0,Male,Beauty,Face Serum,1,490.04,Central,490.04
5238,2024-06-19,21.0,Male,Clothing,Formal Shirt,1,572.17,East,572.17
5239,2024-09-03,51.0,Male,Beauty,Lipstick Set,4,753.47,Central,3013.88
5240,2024-08-01,43.0,Male,Sports,Cricket Bat,1,844.34,West,844.34
5241,2024-06-11,26.0,Female,Sports,Cricket Bat,1,1585.63,South,1585.63
5242,2025-02-27,31.0,Female,Electronics,Wireless Earbuds,1,3744.53,North,3744.53
5243,2025-01-01,38.0,Female,Sports,Yoga Mat,1,1687.89,Central,1687.89
5244,2025-07-30,29.0,Male,Sports,Dumbbell Set,1,1045.88,West,1045.88
5245,2024-04-16,40.0,Male,Sports,Cricket Bat,1,1834.93,North,1834.93
5246,2024-12-23,16.0,Male,Electronics,Smartwatch,2,4023.59,South,8047.18
5247,2024-10-19,36.0,Male,Home & Kitchen,Blender,3,960.08,South,2880.24
5248,2024-12-07,54.0,Female,Home & Kitchen,Non-stick Pan,2,2158.04,East,4316.08
5249,2024-07-18,34.0,Female,Sports,Football,1,1597.22,West,1597.22
5250,2025-04-12,36.0,Male,Clothing,Denim Jacket,3,605.16,South,1815.48
5251,2024-07-31,40.0,Male,Sports,Cycling Helmet,2,1874.03,West,3748.06
5252,2025-10-06,35.0,Female,Sports,Football,2,1798.32,West,3596.64
5253,2025-04-07,27.0,Male,Electronics,Smartwatch,1,3303.73,East,3303.73
5254,2025-08-11,54.0,Female,Clothing,Winter Hoodie,2,1191.44,West,2382.88
5255,2025-06-13,58.0,Male,Electronics,Smartwatch,1,1978.17,Central,1978.17
5256,2024-09-06,39.0,Female,Sports,Cricket Bat,4,1273.13,Central,5092.52
5257,2025-03-09,33.0,Female,Beauty,Lipstick Set,1,539.11,North,539.11
5258,2024-04-02,17.0,Female,Clothing,Winter Hoodie,1,581.08,East,581.08
5259,2024-09-24,43.0,Male,Electronics,Laptop Sleeve,1,3134.82,South,3134.82
5260,2024-10-25,23.0,Male,Beauty,Face Serum,1,400.48,North,400.48
5261,2025-07-30,45.0,Female,Clothing,Cotton T-Shirt,1,770.43,South,770.43
5262,2025-01-22,21.0,Male,Clothing,Denim Jacket,3,724.72,West,2174.16
5263,2025-04-19,,Female,Electronics,Power Bank,1,2386.5,South,2386.5
5264,2024-11-02,52.0,Male,Beauty,Sunscreen,1,917.6,Central,917.6
5265,2025-01-15,39.0,Female,Electronics,Wireless Earbuds,1,3232.05,West,3232.05
5266,2025-01-20,48.0,Female,Clothing,Cotton T-Shirt,1,1033.96,South,1033.96
5267,2025-11-07,21.0,Female,Clothing,Running Shoes,1,868.15,Central,868.15
5268,2025-11-03,37.0,Male,Beauty,Face Serum,3,612.97,South,1838.91
5269,2025-04-28,36.0,Female,Sports,Dumbbell Set,2,1342.91,East,2685.82
5270,2024-07-28,17.0,Female,Home & Kitchen,Non-stick Pan,1,1862.26,West,1862.26
5271,2024-11-02,32.0,Female,Clothing,Running Shoes,1,1026.16,South,1026.16
5272,2024-09-01,21.0,Female,Electronics,Power Bank,1,3394.67,Central,3394.67
5273,2024-11-13,38.0,Male,Clothing,Cotton T-Shirt,2,1347.78,South,2695.56
5274,2025-10-03,47.0,Male,Electronics,Wireless Earbuds,2,3219.18,East,6438.36
5275,2024-04-06,42.0,Female,Home & Kitchen,Vacuum Flask,1,1452.65,South,1452.65
5276,2024-05-05,25.0,Female,Clothing,Running Shoes,2,547.17,West,1094.34
5277,2024-09-03,45.0,Male,Sports,Dumbbell Set,1,1195.07,North,1195.07
5278,2025-06-12,18.0,Female,Clothing,Running Shoes,1,983.07,West,983.07
5279,2024-08-10,34.0,Female,Home & Kitchen,Storage Rack,1,1181.32,West,1181.32
5280,2025-04-12,34.0,Female,Electronics,Smartwatch,1,2348.6,East,2348.6
5281,2025-06-26,47.0,Male,Clothing,Winter Hoodie,3,430.63,South,1291.89
5282,2025-05-07,47.0,Male,Sports,Cycling Helmet,2,1275.8,East,2551.6
5283,2024-11-07,24.0,Male,Electronics,Smartwatch,1,1687.38,West,1687.38
5284,2025-07-04,44.0,Female,Home & Kitchen,Table Lamp,2,1420.87,North,2841.74
5285,2024-08-12,54.0,Male,Electronics,Power Bank,2,3879.86,North,7759.72
5286,2024-07-07,48.0,Male,Sports,Football,2,1496.44,South,2992.88
5287,2024-06-20,23.0,Male,Home & Kitchen,Storage Rack,1,1315.32,East,1315.32
5288,2025-02-06,34.0,Female,Electronics,Bluetooth Speaker,1,2416.04,Central,2416.04
5289,2024-04-22,41.0,Male,Electronics,Wireless Earbuds,2,3147.06,East,6294.12
5290,2024-12-06,34.0,Female,Clothing,Denim Jacket,2,916.39,East,1832.78
5291,2024-10-03,41.0,Female,Home & Kitchen,Blender,1,1630.93,Central,1630.93
5292,2025-11-14,38.0,Male,Home & Kitchen,Vacuum Flask,1,2045.66,West,2045.66
5293,2024-07-31,16.0,Male,Home & Kitchen,Non-stick Pan,3,1355.78,North,4067.34
5294,2025-10-30,40.0,Male,Electronics,Bluetooth Speaker,3,3870.09,North,11610.27
5295,2024-10-15,24.0,Male,Clothing,Denim Jacket,1,920.58,Central,920.58
5296,2025-07-15,24.0,Male,Electronics,Laptop Sleeve,3,3111.89,West,9335.67
5297,2024-03-13,32.0,Male,Sports,Football,2,1529.92,North,3059.84
5298,2025-02-07,52.0,Female,Home & Kitchen,Vacuum Flask,1,1044.02,North,1044.02
5299,2024-08-13,26.0,Male,Electronics,Smartwatch,4,2759.86,South,11039.44
5300,2024-12-03,46.0,Female,Electronics,Bluetooth Speaker,1,2824.39,East,2824.39
5301,2025-04-26,38.0,Male,Clothing,Denim Jacket,1,1287.01,West,1287.01
5302,2024-03-03,40.0,Male,Electronics,Bluetooth Speaker,1,3568.6,South,3568.6
5303,2025-03-04,48.0,Female,Sports,Yoga Mat,3,1675.84,Central,5027.52
5304,2025-09-08,43.0,Male,Clothing,Formal Shirt,2,769.58,North,1539.16
5305,2025-11-21,60.0,Female,Home & Kitchen,Table Lamp,1,2128.09,South,2128.09
5306,2025-03-25,25.0,Male,Home & Kitchen,Vacuum Flask,2,1542.34,South,3084.68
5307,2025-01-11,22.0,Male,Home & Kitchen,Blender,3,1425.65,West,4276.95
5308,2024-05-12,32.0,Female,Home & Kitchen,Table Lamp,4,1212.57,East,4850.28
5309,2024-11-21,43.0,Male,Home & Kitchen,Blender,3,1544.64,East,4633.92
5310,2024-06-07,53.0,Female,Beauty,Perfume,2,789.81,Central,1579.62
5311,2024-09-08,33.0,Female,Beauty,Lipstick Set,3,785.18,North,2355.54
5312,2024-12-16,24.0,Male,Home & Kitchen,Storage Rack,2,1134.3,South,2268.6
5313,2025-01-01,34.0,Female,Clothing,Formal Shirt,2,910.56,South,1821.12
5314,2024-06-25,60.0,Male,Home & Kitchen,Blender,4,1408.75,West,5635.0
5315,2025-03-28,18.0,Male,Clothing,Winter Hoodie,1,1024.55,Central,1024.55
5316,2024-09-20,51.0,Male,Clothing,Winter Hoodie,1,834.11,South,834.11
5317,2025-04-15,16.0,Female,Sports,Cycling Helmet,1,1304.75,East,1304.75
5318,2024-07-22,44.0,Female,Electronics,Wireless Earbuds,1,3446.08,West,3446.08
5319,2025-01-16,45.0,Female,Electronics,Bluetooth Speaker,2,3749.48,North,7498.96
5320,2025-01-05,58.0,Female,Home & Kitchen,Table Lamp,3,1474.26,South,4422.78
5321,2025-06-28,27.0,Male,Home & Kitchen,Storage Rack,1,882.08,South,882.08
5322,2024-10-26,36.0,Male,Electronics,Bluetooth Speaker,1,4114.26,East,4114.26
5323,2025-05-05,19.0,Female,Electronics,Bluetooth Speaker,2,5204.68,South,10409.36
5324,2025-01-20,49.0,Male,Electronics,Wireless Earbuds,3,3191.64,East,9574.92
5325,2024-09-29,44.0,Male,Clothing,Winter Hoodie,1,1062.22,North,1062.22
5326,2025-09-06,41.0,Female,Electronics,Power Bank,1,3011.49,East,3011.49
5327,2024-12-09,31.0,Male,Sports,Cycling Helmet,1,1930.51,West,1930.51
5328,2024-08-15,31.0,Male,Clothing,Cotton T-Shirt,2,535.94,South,1071.88
5329,2024-10-12,23.0,Female,Electronics,Smartwatch,1,2872.63,Central,2872.63
5330,2024-03-08,19.0,Female,Home & Kitchen,Blender,1,1575.45,North,1575.45
5331,2025-08-11,32.0,Female,Beauty,Face Serum,1,583.14,South,583.14
5332,2025-02-07,30.0,Female,Home & Kitchen,Storage Rack,1,1399.35,South,1399.35
5333,2024-06-12,24.0,Male,Electronics,Smartwatch,1,1874.09,South,1874.09
5334,2024-06-05,25.0,Male,Electronics,Bluetooth Speaker,1,3562.35,North,3562.35
5335,2024-10-13,46.0,Female,Beauty,Hair Dryer,3,917.16,East,2751.48
5336,2024-05-23,16.0,Female,Clothing,Running Shoes,2,758.25,South,1516.5
5337,2025-01-25,31.0,Male,Clothing,Winter Hoodie,2,563.58,North,1127.16
5338,2025-04-21,52.0,Male,Electronics,Wireless Earbuds,1,3007.96,West,3007.96
5339,2025-09-02,34.0,Female,Clothing,Winter Hoodie,2,997.67,North,1995.34
5340,2024-11-20,27.0,Female,Beauty,Sunscreen,2,551.27,West,1102.54
5341,2024-07-23,16.0,Male,Home & Kitchen,Vacuum Flask,2,1903.8,West,3807.6
5342,2024-06-30,47.0,Male,Home & Kitchen,Vacuum Flask,2,1902.63,East,3805.26
5343,2025-02-04,36.0,Female,Clothing,Denim Jacket,2,419.87,West,839.74
5344,2024-04-26,39.0,Male,Electronics,Smartwatch,1,2767.38,North,2767.38
5345,2025-04-25,42.0,Male,Beauty,Lipstick Set,1,479.14,Central,479.14
5346,2025-09-16,37.0,Male,Sports,Dumbbell Set,2,1495.14,East,2990.28
5347,2025-02-26,24.0,Female,Clothing,Winter Hoodie,1,188.17,North,188.17
5348,2025-04-07,26.0,Female,Beauty,Perfume,1,228.7,South,228.7
5349,2024-11-28,21.0,Male,Electronics,Bluetooth Speaker,1,1438.52,Central,1438.52
5350,2024-12-23,44.0,Male,Beauty,Perfume,1,630.27,West,630.27
5351,2025-03-02,40.0,Female,Sports,Yoga Mat,1,1601.85,East,1601.85
5352,2025-03-25,33.0,Male,Home & Kitchen,Non-stick Pan,2,1350.89,East,2701.78
5353,2025-05-05,25.0,Male,Beauty,Lipstick Set,1,871.33,South,871.33
5354,2024-06-25,34.0,Male,Clothing,Formal Shirt,1,658.25,South,658.25
5355,2025-05-20,37.0,Male,Beauty,Sunscreen,1,308.85,North,308.85
5356,2024-04-16,16.0,Male,Clothing,Denim Jacket,2,1071.05,West,2142.1
5357,2024-08-28,20.0,Female,Electronics,Bluetooth Speaker,1,3074.44,Central,3074.44
5358,2024-08-26,50.0,Male,Clothing,Running Shoes,4,1000.07,East,4000.28
5359,2025-07-16,21.0,Male,Home & Kitchen,Vacuum Flask,1,1511.93,South,1511.93
5360,2024-09-14,32.0,Male,Sports,Dumbbell Set,1,1349.22,Central,1349.22
5361,2025-02-25,42.0,Male,Electronics,Laptop Sleeve,3,3178.99,West,9536.97
5362,2024-11-10,21.0,Female,Clothing,Winter Hoodie,2,947.35,East,1894.7
5363,2025-05-23,47.0,Male,Home & Kitchen,Non-stick Pan,1,1108.41,North,1108.41
5364,2024-08-25,24.0,Male,Electronics,Power Bank,2,3767.02,North,7534.04
5365,2024-09-29,25.0,Male,Electronics,Wireless Earbuds,1,3268.61,Central,3268.61
5366,2025-06-27,50.0,Male,Sports,Dumbbell Set,1,1837.18,North,1837.18
5367,2024-09-10,27.0,Male,Clothing,Denim Jacket,1,698.53,North,698.53
5368,2024-09-14,38.0,Female,Home & Kitchen,Vacuum Flask,1,1568.7,East,1568.7
5369,2024-07-26,35.0,Female,Home & Kitchen,Non-stick Pan,3,1576.0,Central,4728.0
5370,2024-09-24,30.0,Male,Clothing,Formal Shirt,3,775.98,West,2327.94
5371,2025-05-27,26.0,Male,Electronics,Smartwatch,2,2762.05,East,5524.1
5372,2024-04-04,41.0,Female,Electronics,Laptop Sleeve,1,4740.81,East,4740.81
5373,2024-04-15,30.0,Female,Electronics,Laptop Sleeve,2,2900.16,South,5800.32
5374,2024-04-03,45.0,Female,Clothing,Winter Hoodie,1,445.81,North,445.81
5375,2025-10-09,31.0,Female,Electronics,Laptop Sleeve,1,4108.86,North,4108.86
5376,2025-09-21,46.0,Male,Clothing,Formal Shirt,1,1190.54,West,1190.54
5377,2024-07-31,29.0,Female,Beauty,Sunscreen,4,668.76,South,2675.04
5378,2024-11-19,17.0,Female,Clothing,Formal Shirt,1,558.68,West,558.68
5379,2025-08-11,39.0,Female,Clothing,Denim Jacket,1,530.35,Central,530.35
5380,2024-11-11,47.0,Female,Beauty,Face Serum,1,757.44,Central,757.44
5381,2025-03-05,42.0,Female,Home & Kitchen,Non-stick Pan,1,1580.08,Central,1580.08
5382,2024-07-08,41.0,Male,Electronics,Wireless Earbuds,1,3042.16,South,3042.16
5383,2024-02-22,25.0,Male,Clothing,Cotton T-Shirt,1,1515.87,West,1515.87
5384,2025-08-19,35.0,Female,Home & Kitchen,Storage Rack,2,1685.01,West,3370.02
5385,2025-04-01,35.0,Female,Electronics,Wireless Earbuds,1,4107.08,North,4107.08
5386,2025-01-28,43.0,Female,Electronics,Wireless Earbuds,1,3534.1,East,3534.1
5387,2024-05-01,34.0,Male,Home & Kitchen,Blender,4,1076.38,North,4305.52
5388,2024-11-21,39.0,Male,Clothing,Running Shoes,4,961.13,East,3844.52
5389,2024-06-30,35.0,Female,Clothing,Winter Hoodie,3,1082.49,North,3247.47
5390,2025-11-25,26.0,Male,Clothing,Running Shoes,3,1192.91,South,3578.73
5391,2024-09-27,38.0,Female,Clothing,Cotton T-Shirt,1,982.64,East,982.64
5392,2024-09-24,45.0,Female,Electronics,Smartwatch,1,5707.45,West,5707.45
5393,2024-12-25,16.0,Male,Electronics,Bluetooth Speaker,3,3658.05,West,10974.15
5394,2024-11-18,16.0,Female,Electronics,Smartwatch,4,4262.65,South,17050.6
5395,2025-05-16,,Male,Clothing,Running Shoes,1,944.73,West,944.73
5396,2024-05-19,45.0,Female,Sports,Yoga Mat,2,2556.07,East,5112.14
