TransactionID,Time_of_day_hr,Amount,V1,V2,V3,Class
11403,10.27,71.08,1.553,-0.401,-1.122,0
11404,15.59,17.55,0.382,0.215,-1.452,0
11405,10.51,25.49,-1.593,0.76,-1.08,0
11406,21.27,223.4,0.051,-0.763,1.155,0
11407,14.59,105.53,0.55,-0.364,0.555,0
11408,11.91,32.47,-0.657,1.222,-0.489,0
11409,15.89,147.04,-0.999,0.706,0.236,0
11410,16.94,17.41,2.351,1.079,0.798,0
11411,4.51,6.96,-0.0,0.189,1.479,0
11412,9.86,88.98,0.75,-0.58,-1.141,0
11413,23.32,32.72,-1.51,-0.409,-0.336,0
11414,21.23,12.2,1.041,1.265,-2.575,0
11415,16.03,142.23,3.006,-1.278,2.587,0
11416,14.99,95.0,1.884,-0.004,0.976,0
11417,17.01,13.3,-2.974,3.161,0.684,0
11418,4.53,45.72,2.66,0.378,1.692,0
11419,16.1,115.06,0.55,0.629,-0.495,0
11420,10.8,8.51,0.945,-1.494,0.435,0
11421,11.52,83.1,-0.727,-0.064,0.662,0
11422,16.68,268.07,-1.656,0.343,2.209,0
11423,12.22,116.24,-1.344,-1.766,1.487,0
11424,12.3,23.14,-1.297,-0.697,0.905,0
11425,13.99,41.8,-0.034,-0.592,-0.399,0
11426,11.33,110.4,-0.403,0.183,-0.782,0
11427,20.18,68.63,-0.605,-0.796,-2.296,0
11428,17.66,1089.91,0.491,-0.068,-1.319,0
11429,6.48,5.42,1.795,0.105,-0.311,0
11430,19.1,51.79,-2.806,0.502,0.004,0
11431,16.62,5.48,2.085,0.296,-0.384,0
11432,10.72,366.37,-2.206,1.22,2.172,0
11433,9.43,51.8,1.647,1.152,0.408,0
11434,16.72,48.54,-1.117,-0.352,-1.256,0
11435,0.29,137.4,-0.481,-0.387,2.628,0
11436,15.1,10.43,-0.136,2.152,-0.949,0
11437,4.91,11.62,-0.322,0.303,0.621,0
11438,7.89,50.17,0.52,-0.907,0.74,0
11439,6.71,260.73,0.612,1.205,0.673,0
11440,9.85,4.99,2.619,-0.155,0.975,0
11441,9.96,33.91,-1.218,0.932,-2.603,0
11442,15.63,28.9,0.498,0.138,-0.197,0
11443,23.28,13.37,-1.722,-0.104,1.276,0
11444,3.42,276.22,2.16,0.146,-0.302,0
11445,13.96,103.96,0.914,0.725,1.194,0
11446,9.83,86.54,0.782,-0.918,-0.441,0
11447,15.24,142.51,-0.542,-0.745,0.603,0
11448,20.45,27.11,0.34,0.887,-0.44,0
11449,3.76,239.72,0.869,-0.175,-0.036,0
11450,6.48,26.36,-0.998,2.911,-0.847,0
11451,10.03,57.02,0.986,2.517,0.917,0
11452,17.46,49.57,1.814,-0.175,-1.639,0
11453,21.24,24.22,-0.168,-0.185,0.568,0
11454,15.62,337.26,0.84,2.016,1.291,0
11455,1.96,215.39,-0.384,0.38,0.834,0
11456,10.38,105.19,-0.851,-1.343,-2.191,0
11457,10.02,52.49,0.84,-0.741,1.815,0
11458,9.93,27.77,-0.006,1.905,1.391,0
11459,15.58,22.74,-0.904,-0.402,2.453,0
11460,12.59,12.94,-0.233,-0.747,-1.026,0
11461,5.7,76.73,-2.213,0.696,0.562,0
11462,18.8,29.6,0.469,0.808,-0.489,0
11463,21.16,60.16,-1.144,-1.428,-1.721,0
11464,8.28,33.43,1.355,0.106,-2.473,0
11465,9.02,23.93,1.516,-0.085,-1.629,0
11466,14.92,115.2,-0.363,-0.189,-0.82,0
11467,13.82,76.85,-1.659,0.403,-3.674,0
11468,17.34,44.37,-0.868,0.78,1.118,0
11469,13.02,167.02,1.058,0.622,0.349,0
11470,17.1,284.1,-0.256,1.725,-0.985,0
11471,9.84,20.05,-0.968,-0.194,2.005,0
11472,3.34,52.39,-1.708,0.69,-0.461,0
11473,10.46,192.39,-1.223,-0.322,1.737,0
11474,6.38,26.56,1.294,0.562,2.523,0
11475,11.08,14.84,1.532,-1.702,0.871,0
11476,16.83,53.86,-2.96,-0.758,0.617,0
11477,18.78,27.01,-1.662,-0.271,0.92,0
11478,16.3,62.76,1.966,0.537,0.484,0
11479,6.0,33.18,-0.637,1.312,1.041,0
11480,13.88,46.56,0.973,0.307,-0.568,0
11481,22.2,3.16,0.398,0.278,-0.787,0
11482,1.93,26.93,-1.293,-2.772,1.572,0
11483,23.14,9.59,0.585,0.329,-0.864,0
11484,18.58,34.1,0.995,0.227,0.635,0
11485,2.71,128.06,-0.862,-1.376,1.803,0
11486,9.44,3.46,3.512,-0.449,0.301,0
11487,15.31,65.13,-0.371,0.105,-1.548,0
11488,10.85,13.64,-0.116,1.298,-1.589,0
11489,7.54,6.03,2.412,1.749,0.87,0
11490,12.76,2.81,-0.956,-0.482,-0.201,0
11491,5.67,111.22,2.861,-0.15,-0.602,0
11492,9.55,911.85,-0.994,1.243,-1.266,0
11493,15.03,187.14,0.237,0.984,1.987,0
11494,6.56,12.01,-2.33,0.163,-0.004,0
11495,0.16,25.91,-1.323,-0.38,0.648,0
11496,17.64,42.74,-2.015,0.711,-0.801,0
11497,3.71,46.41,2.32,-0.451,-1.876,0
11498,12.88,102.43,1.386,-0.441,0.526,0
11499,3.85,76.45,1.804,-0.109,2.299,0
11500,16.07,22.49,-4.125,2.066,2.161,0
11501,17.92,62.66,-1.272,0.071,1.572,0
11502,16.05,107.77,0.498,0.246,-1.874,0
11503,10.35,76.07,0.238,0.005,0.822,0
11504,5.56,231.3,1.851,-1.222,0.55,0
11505,7.35,28.29,-0.159,1.438,-2.477,0
11506,23.63,10.79,1.428,-2.679,-0.182,0
11507,3.98,26.33,0.059,0.954,-1.307,0
11508,10.24,13.33,-0.953,-2.512,-1.121,0
11509,9.94,58.53,1.418,-0.624,-1.287,0
11510,1.84,27.41,0.358,0.919,-1.252,0
11511,22.29,42.07,0.094,-1.746,-1.645,0
11512,21.71,58.4,-0.355,0.765,-1.363,0
11513,18.19,31.95,0.805,0.828,0.691,0
11514,6.52,31.56,0.122,1.189,1.922,0
11515,12.49,25.7,0.268,0.435,1.65,0
11516,18.86,41.61,1.391,0.212,-0.78,0
11517,10.05,74.74,0.863,0.227,1.191,0
11518,22.7,19.81,-0.878,2.542,2.079,0
11519,0.47,24.86,0.699,0.196,0.225,0
11520,19.86,241.94,0.439,0.186,1.823,0
11521,20.09,16.17,-0.581,-1.173,1.549,0
11522,14.02,13.08,2.111,0.109,-2.534,0
11523,8.18,92.76,0.518,0.255,-3.217,0
11524,2.24,35.54,-0.665,-1.6,0.758,0
11525,16.29,62.28,-1.09,2.322,-2.16,0
11526,21.22,23.4,-1.719,0.387,-0.546,0
11527,19.08,38.29,-1.651,0.489,0.144,0
11528,19.48,403.78,-0.38,0.198,2.071,0
11529,20.83,1.89,1.722,-0.504,0.686,0
11530,16.64,17.45,-0.142,1.153,3.674,0
11531,13.75,37.91,1.034,-0.114,0.014,0
11532,9.13,39.82,1.322,-0.235,1.179,0
11533,17.1,76.57,1.453,1.024,-0.712,0
11534,13.62,80.83,-1.94,-2.883,-1.992,0
11535,14.24,251.87,0.735,1.089,-3.91,0
11536,9.69,44.81,-1.776,0.072,-0.434,0
11537,7.37,10.79,0.272,0.253,3.068,0
11538,20.18,45.69,-0.363,-0.756,-1.239,0
11539,7.5,626.38,0.189,0.383,2.159,0
11540,17.18,124.6,-0.587,-0.078,-1.143,0
11541,15.22,78.62,-0.515,0.814,2.401,0
11542,10.19,66.27,2.137,-0.283,1.099,0
11543,11.79,26.16,-2.359,1.389,0.805,0
11544,16.97,52.29,-0.72,-1.974,-0.997,0
11545,19.3,10.24,2.442,0.586,0.497,0
11546,9.46,183.78,1.332,-0.179,-0.027,0
11547,1.53,162.56,0.898,-1.794,-0.833,0
11548,20.13,410.26,-2.671,0.507,-2.895,0
11549,5.03,281.34,2.448,0.373,-1.883,0
11550,11.48,211.42,-1.128,-1.357,-0.958,0
11551,11.74,22.93,0.963,-0.51,-1.399,0
11552,9.45,25.5,0.988,0.346,0.871,0
11553,18.09,15.6,1.152,-1.643,2.745,0
11554,17.32,23.04,-0.629,0.01,2.703,0
11555,6.32,68.71,0.231,0.802,1.591,0
11556,12.26,25.5,0.021,0.885,-2.608,0
11557,7.42,84.1,1.564,-1.077,0.146,0
11558,17.15,35.63,1.363,0.687,-0.339,0
11559,17.8,26.04,-1.928,-1.962,0.699,0
11560,22.65,122.24,0.593,0.677,-0.274,0
11561,3.41,629.63,0.317,0.401,-1.677,0
11562,13.41,52.2,-0.435,1.309,1.946,0
11563,19.76,2.1,0.166,-0.461,-0.396,0
11564,12.6,49.27,-3.238,-0.352,-0.244,0
11565,17.07,42.11,0.586,0.977,0.451,0
11566,11.87,692.63,0.61,1.341,0.471,0
11567,17.94,83.07,-1.347,-0.394,-1.171,0
11568,20.33,44.0,-2.189,-1.843,0.229,0
11569,8.98,56.49,2.344,-1.21,-3.209,0
11570,23.49,33.61,0.514,1.568,-0.867,0
11571,9.15,38.37,-2.966,0.63,0.864,0
11572,20.76,13.88,1.253,2.368,-0.209,0
11573,23.92,13.47,-0.2,-0.934,3.387,0
11574,14.37,47.98,-0.105,0.575,-0.709,0
11575,15.26,52.55,0.854,-1.75,0.371,0
11576,18.83,49.98,-0.481,-1.071,2.327,0
11577,9.83,13.72,-0.253,1.678,0.2,0
11578,16.8,59.8,-0.947,0.244,1.654,0
11579,19.11,216.72,0.009,-0.483,-0.024,0
11580,4.06,12.24,0.917,-0.904,-0.907,0
11581,13.55,18.69,0.571,-1.019,-0.981,0
11582,5.2,8.49,-0.251,-0.75,0.176,0
11583,5.39,61.22,0.819,-0.19,-2.633,0
11584,13.59,155.01,0.073,0.448,0.902,0
11585,10.5,19.99,-1.097,0.48,1.339,0
11586,10.06,141.97,-0.276,1.058,0.984,0
11587,19.19,25.27,0.78,-3.32,-0.306,0
11588,9.95,5.45,-0.467,0.695,0.588,0
11589,16.2,15.58,0.918,0.925,-2.53,0
11590,10.95,32.72,-0.433,1.63,0.123,0
11591,17.52,23.26,1.069,0.59,-0.198,0
11592,20.5,69.19,-3.234,-0.933,-0.457,0
11593,10.75,67.49,0.099,-1.571,0.541,0
11594,11.78,4.31,1.168,-0.122,-0.477,0
11595,17.6,72.8,0.121,-0.785,-0.565,0
11596,12.51,12.56,-1.791,-0.063,-0.899,0
11597,18.48,55.62,0.393,-0.771,-1.545,0
11598,22.75,25.05,0.233,-1.106,0.441,0
11599,17.14,32.66,-0.743,1.017,-0.829,0
11600,21.38,259.8,-0.174,1.016,-0.007,0
11601,10.35,33.53,-1.032,1.276,1.16,0
11602,13.27,11.27,2.387,0.554,-3.215,0
11603,22.13,65.88,2.468,-0.078,1.762,0
11604,3.21,45.49,0.801,-2.648,-1.328,0
11605,18.29,24.32,0.568,-1.145,0.191,0
11606,23.98,13.42,-0.686,2.226,0.436,0
11607,8.03,17.0,1.512,-0.421,-0.14,0
11608,8.62,7.75,-1.195,0.452,0.458,0
11609,7.15,27.33,0.979,-0.191,2.056,0
11610,18.27,22.98,-0.369,1.078,2.158,0
11611,22.24,383.94,2.007,-0.032,-2.208,0
11612,14.61,12.07,0.655,-0.956,1.46,0
11613,17.87,47.61,-0.426,1.047,-3.138,0
11614,13.37,18.83,-0.266,2.009,-1.353,0
11615,14.85,25.7,-1.367,1.856,-1.647,0
11616,18.54,12.24,-0.528,-1.639,2.34,0
11617,10.3,13.66,-0.432,-0.339,0.856,0
11618,20.22,16.07,-0.949,-1.995,0.71,0
11619,17.64,6.44,1.099,0.746,0.8,0
11620,8.95,21.0,0.852,0.606,-0.237,0
11621,11.29,20.48,-0.295,0.966,0.386,0
11622,4.79,76.6,-1.321,-1.188,1.349,0
11623,6.1,24.34,1.158,0.793,-1.253,0
11624,12.82,5.06,-0.452,2.488,-0.991,0
11625,21.86,27.77,1.256,0.023,-0.281,0
11626,18.52,305.21,1.151,1.15,-0.054,0
11627,9.66,14.48,-2.972,-0.132,0.584,0
11628,14.97,64.09,1.923,0.539,1.915,0
11629,15.03,316.11,0.708,-0.7,-1.036,0
11630,20.62,6.02,0.365,0.618,0.03,0
11631,20.91,14.24,1.248,-1.471,0.488,0
11632,9.16,50.69,1.582,-0.372,-0.149,0
11633,22.99,62.71,3.491,-0.194,0.242,0
11634,21.38,11.71,0.582,-0.291,-2.495,0
11635,14.25,15.43,0.707,-1.223,-0.619,0
11636,14.64,25.49,-1.595,0.134,2.805,0
11637,11.38,10.36,-0.159,-1.316,2.595,0
11638,11.02,975.54,-0.291,0.853,-1.344,0
11639,17.37,21.99,-0.345,-0.719,0.584,0
11640,16.56,6.68,0.342,0.464,-0.988,0
11641,16.54,32.21,-2.181,1.366,0.71,0
11642,17.05,29.0,-0.457,-0.958,0.24,0
11643,21.41,22.89,1.888,-1.723,0.434,0
11644,12.27,14.24,1.513,3.393,-0.438,0
11645,1.82,29.88,-3.182,-1.674,-0.336,0
11646,13.23,9.95,-1.21,0.834,0.72,0
11647,2.75,13.02,-1.24,0.846,0.309,0
11648,1.38,11.58,-0.798,0.64,-0.96,0
11649,13.57,472.74,-0.858,-1.138,-2.137,0
11650,8.89,35.56,0.302,-1.144,1.049,0
11651,17.35,49.86,-0.566,-1.772,1.216,0
11652,5.03,18.92,0.289,0.153,-0.614,0
11653,22.59,53.4,1.274,-0.704,0.294,0
11654,9.84,41.39,-0.179,-1.597,-1.086,0
11655,10.89,7.19,1.062,-1.064,1.155,0
11656,11.07,162.43,0.418,1.507,1.43,0
11657,8.94,14.72,-0.821,0.142,1.558,0
11658,2.73,6.52,-0.681,0.783,-0.592,0
11659,12.78,48.93,-1.819,0.155,-0.335,0
11660,12.24,183.04,-1.228,0.831,-0.224,0
11661,9.54,130.31,0.433,0.814,0.731,0
11662,15.46,22.63,0.862,-0.44,0.049,0
11663,6.49,9.78,-1.214,1.505,-0.477,0
11664,21.01,19.65,3.151,-0.564,-0.48,0
11665,21.49,10.14,-3.039,-0.48,-0.189,0
11666,15.77,59.23,-1.332,0.102,0.047,0
11667,12.85,27.85,2.097,-0.863,-1.063,0
11668,19.47,16.62,-0.946,0.246,-1.976,0
11669,13.5,679.36,0.891,1.289,0.599,0
11670,5.86,42.73,0.085,-0.587,-0.892,0
11671,11.69,119.57,-0.867,-0.662,1.257,0
11672,8.95,5.48,3.175,0.34,0.926,0
11673,11.37,23.33,-1.733,-0.159,3.123,0
11674,13.43,359.88,1.162,1.217,1.106,0
11675,14.83,22.14,-0.895,0.327,-1.448,0
11676,17.2,84.98,1.016,-1.915,-0.489,0
11677,8.71,62.43,-1.516,0.185,1.078,0
11678,15.73,86.66,-0.25,-1.263,0.76,0
11679,22.63,131.83,-1.762,0.199,1.154,0
11680,12.23,16.73,-0.487,0.551,0.794,0
11681,13.86,16.22,0.39,0.719,0.834,0
11682,8.84,31.74,-0.606,0.461,-2.707,0
11683,9.51,24.09,0.294,-1.152,-3.623,0
11684,3.92,28.33,-0.283,-0.814,0.383,0
11685,4.88,20.49,1.162,2.098,-0.583,0
11686,9.66,126.52,-1.339,-0.376,-0.173,0
11687,18.08,25.51,-1.934,0.013,1.629,0
11688,12.65,71.29,0.107,-0.76,-0.495,0
11689,12.73,29.52,-2.428,0.524,0.006,0
11690,6.07,1.27,-0.823,1.201,0.223,0
11691,13.36,13.8,2.272,0.167,0.048,0
11692,17.07,186.8,-0.045,-1.447,2.256,0
11693,16.26,84.01,2.475,0.392,0.111,0
11694,14.86,192.03,2.693,0.355,-0.687,0
11695,9.56,89.39,-0.663,-1.799,0.547,0
11696,12.68,51.72,1.123,2.527,-1.912,0
11697,21.32,254.14,-0.441,-2.162,0.348,0
11698,17.87,39.52,0.178,0.217,-0.289,0
11699,4.92,111.17,0.203,1.931,-0.06,0
11700,16.27,143.25,-1.682,0.517,2.835,0
11701,4.89,28.08,-1.523,-0.011,-0.539,0
11702,3.05,20.2,-2.117,0.63,-0.919,0
11703,12.53,57.44,0.419,-0.645,-0.967,0
11704,18.47,9.84,-0.118,-0.409,0.21,0
11705,6.81,409.58,0.234,0.085,-0.427,0
11706,6.59,205.78,2.204,-0.895,0.632,0
11707,16.86,4.22,1.605,0.075,2.579,0
11708,6.08,12.59,-0.258,0.201,1.672,0
11709,21.57,32.15,0.48,-1.657,-0.715,0
11710,14.73,293.1,0.646,-1.073,-0.863,0
11711,7.4,34.52,-1.51,-0.345,0.159,0
11712,4.45,251.19,0.795,-1.188,-0.012,0
11713,8.93,48.21,-2.693,-0.986,1.689,0
11714,12.39,88.06,0.244,0.918,-1.323,0
11715,16.5,55.01,-0.382,1.185,2.555,0
11716,10.25,51.7,1.043,-1.061,1.05,0
11717,7.83,259.24,0.645,-3.409,1.647,0
11718,15.41,66.13,-0.485,-0.682,1.759,0
11719,13.14,23.14,-1.599,0.346,-0.614,0
11720,13.86,18.86,0.523,-1.929,0.171,0
11721,12.74,28.75,-1.616,1.862,-0.471,0
11722,20.8,21.31,-3.488,-0.131,-0.996,0
11723,16.08,507.8,2.026,-1.633,0.847,0
11724,13.64,24.61,1.868,2.332,-0.049,0
11725,12.78,259.41,-1.447,-0.307,-1.552,0
11726,4.86,9.48,-1.13,-0.274,-1.566,0
11727,13.96,51.01,-0.931,-0.061,-0.934,0
11728,5.75,116.75,-0.594,-1.189,0.343,0
11729,13.84,6.62,1.54,0.198,-0.878,0
11730,14.03,14.47,-1.515,-0.004,-0.918,0
11731,21.32,46.22,1.39,2.055,-2.61,0
11732,14.03,37.56,-1.696,1.342,-0.104,0
11733,18.11,31.01,-0.354,2.566,1.62,0
11734,19.06,80.11,-1.07,1.96,-1.479,0
11735,15.62,25.0,-0.632,0.048,0.204,0
11736,13.5,19.92,0.784,-1.514,-0.835,0
11737,17.88,12.72,-0.682,-1.38,1.092,0
11738,4.85,16.02,0.236,0.406,-0.816,0
11739,7.72,9.91,0.248,-0.99,-0.71,0
11740,1.03,133.35,1.174,0.654,2.207,0
11741,9.92,5.15,3.407,0.102,-0.271,0
11742,8.44,21.22,-0.979,1.873,-1.966,0
11743,5.45,9.93,1.443,-1.643,-5.86,0
11744,10.02,85.73,0.58,1.898,-1.083,0
11745,19.67,68.32,-0.839,0.631,0.134,0
11746,21.57,18.6,0.435,-1.656,0.729,0
11747,0.13,580.52,1.815,0.297,-1.815,0
11748,12.41,186.83,1.006,0.245,-0.176,0
11749,16.91,13.01,-0.222,-1.049,-0.148,0
11750,2.2,40.9,1.309,-1.536,1.749,0
11751,17.72,126.38,0.593,-0.079,2.837,0
11752,0.78,181.08,-1.037,-0.735,1.889,0
11753,18.0,3.23,-0.351,1.344,1.968,0
11754,14.63,42.09,-1.606,0.832,-1.389,0
11755,8.95,32.84,-1.601,-2.399,0.979,0
11756,8.47,36.55,-0.424,0.515,-0.925,0
11757,0.94,51.03,2.536,-0.374,0.547,0
11758,12.19,160.1,-2.467,0.017,1.563,0
11759,19.48,31.49,-0.903,-0.305,-2.095,0
11760,14.42,66.3,-0.395,-0.733,0.425,0
11761,22.3,22.51,-1.463,0.966,-2.103,0
11762,21.05,154.55,0.077,1.401,1.785,0
11763,12.8,62.63,-3.058,-0.811,-1.796,0
11764,14.03,64.67,0.241,-0.728,0.622,0
11765,13.47,59.06,0.339,2.025,3.491,0
11766,18.04,415.31,-0.644,-0.246,-0.719,0
11767,15.57,48.09,-0.817,-1.421,-1.967,0
11768,7.27,26.19,-0.72,-0.152,1.494,0
11769,7.55,64.98,-1.098,-0.347,1.614,0
11770,15.42,70.92,1.466,-0.728,1.601,0
11771,6.67,117.73,0.351,0.048,0.381,0
11772,7.84,313.37,0.772,-1.462,-0.155,0
11773,23.03,180.06,0.67,-0.3,1.317,0
11774,14.27,6.72,1.105,0.916,-1.923,0
11775,7.34,33.76,-0.791,-1.64,2.678,0
11776,22.47,30.51,-1.143,1.859,-0.943,0
11777,14.62,54.7,-0.384,0.408,-1.17,0
11778,5.88,38.85,1.708,0.463,-3.534,0
11779,23.2,9.98,1.278,1.002,1.584,0
11780,13.2,23.8,-0.156,-2.275,-0.874,0
11781,9.02,24.1,0.17,-3.229,-0.955,0
11782,19.02,51.35,-0.151,-1.711,-0.048,0
11783,9.24,37.79,0.395,-1.093,1.744,0
11784,16.13,20.87,0.37,0.262,0.272,0
11785,21.13,17.08,0.049,-0.452,-1.151,0
11786,2.72,138.15,0.204,-0.787,-1.368,0
11787,7.92,73.85,0.838,0.414,2.319,0
11788,8.16,4.69,0.135,1.766,-0.126,0
11789,11.77,56.64,-1.058,-0.648,0.374,0
11790,6.1,122.08,0.815,0.353,-2.986,0
11791,13.26,38.1,0.904,-1.199,0.372,0
11792,13.47,8.08,-1.316,-0.561,-1.556,0
11793,23.57,29.11,1.714,-0.273,2.694,0
11794,16.51,44.75,-0.191,1.841,-0.006,0
11795,11.72,359.07,-2.947,1.246,-1.932,0
11796,10.54,46.15,-0.984,1.241,1.333,0
11797,5.45,249.89,1.319,-0.498,-0.457,0
11798,18.3,36.66,-1.585,0.572,2.245,0
11799,14.17,112.01,-0.731,0.655,0.674,0
11800,10.65,203.3,-1.037,1.632,2.966,0
11801,6.67,13.07,-0.842,0.09,0.822,0
11802,6.77,42.45,-0.614,-0.734,0.488,0
11803,11.93,19.5,-1.726,1.812,-1.458,0
11804,14.66,104.41,-0.987,-0.355,-0.113,0
11805,12.58,36.44,-0.524,-1.187,2.538,0
11806,9.89,74.59,0.675,0.378,-0.58,0
11807,10.17,82.64,0.027,-1.239,0.907,0
11808,10.73,25.47,1.657,-1.158,2.576,0
11809,23.84,33.81,-0.599,-0.612,1.698,0
11810,14.67,29.77,1.511,0.373,-1.431,0
11811,16.21,39.39,1.976,0.095,-0.628,0
11812,13.38,31.36,-0.701,2.086,1.595,0
11813,16.28,31.88,0.37,0.413,-0.681,0
11814,16.41,32.15,3.252,-0.156,2.409,0
11815,8.89,21.18,1.804,-3.067,-1.943,0
11816,15.5,118.72,0.166,0.202,0.849,0
11817,5.83,82.68,-0.709,0.557,0.097,0
11818,13.57,44.82,-0.499,-0.416,0.541,0
11819,13.65,75.18,-2.567,1.255,-1.507,0
11820,19.07,26.72,-0.873,1.479,-1.759,0
11821,17.35,16.0,-2.176,0.69,1.297,0
11822,14.84,80.84,-3.468,-1.16,0.223,0
11823,20.68,79.21,0.706,-0.431,0.424,0
11824,17.15,157.7,0.834,1.526,0.304,0
11825,11.56,107.29,-0.008,-1.266,0.34,0
11826,12.97,15.47,0.037,-1.714,0.191,0
11827,19.67,142.12,0.678,1.155,0.012,0
11828,14.5,28.52,0.69,1.395,0.001,0
11829,20.12,266.98,-0.597,-2.892,-0.894,0
11830,17.64,4.84,1.485,1.817,0.163,0
11831,16.2,19.64,1.982,0.169,-0.131,0
11832,22.15,149.48,-0.642,0.606,-2.782,0
11833,8.87,28.45,0.079,1.157,0.905,0
11834,2.6,19.1,-3.596,-1.013,-0.857,0
11835,9.46,18.76,0.077,0.441,-0.065,0
11836,14.3,21.23,0.561,-0.006,-2.474,0
11837,20.14,35.78,0.703,0.007,-3.607,0
11838,18.02,134.77,1.05,0.357,2.514,0
11839,8.72,19.15,-2.078,0.907,-0.204,0
11840,15.71,15.05,-0.443,0.023,-2.324,0
11841,4.03,711.67,-0.161,-0.907,-0.831,0
11842,15.64,171.37,-0.472,-0.401,0.007,0
11843,21.62,129.6,0.961,-0.144,0.833,0
11844,16.41,299.71,-0.813,-1.868,1.001,0
11845,5.58,37.83,0.33,-0.324,1.136,0
11846,13.9,15.08,1.329,0.024,-0.276,0
11847,6.86,38.34,-2.509,0.805,-0.147,0
11848,15.11,5.24,-0.758,-0.577,0.829,0
11849,8.36,111.25,1.478,-0.131,1.359,0
11850,5.71,35.37,-0.285,0.04,1.515,0
11851,19.98,4.98,-0.191,2.185,-0.692,0
11852,14.13,141.56,-0.733,0.111,-0.8,0
11853,2.73,97.49,-2.566,1.068,-1.749,0
11854,12.78,77.79,-0.614,0.16,0.733,0
11855,18.13,79.51,1.21,0.543,2.845,0
11856,8.56,67.78,-0.215,-0.003,1.115,0
11857,14.47,19.88,0.06,0.498,0.198,0
11858,10.49,11.0,0.28,0.346,1.478,0
11859,6.69,5.26,-1.22,-0.828,0.499,0
11860,18.79,88.88,1.33,1.123,1.263,0
11861,9.89,343.12,-0.612,-0.079,-0.117,0
11862,14.51,125.59,-0.34,-0.319,-2.349,0
11863,1.85,122.34,-1.585,-0.011,0.88,0
11864,14.72,25.9,-0.109,2.845,1.72,0
11865,11.95,8.8,0.993,-3.03,-1.26,0
11866,14.76,48.36,-0.492,2.091,1.256,0
11867,22.39,8.42,-1.441,-1.023,0.16,0
11868,14.75,15.16,-1.19,-1.887,-0.954,0
11869,20.68,67.7,1.547,-0.434,1.943,0
11870,16.14,89.08,-0.823,0.261,0.484,0
11871,9.3,85.23,-0.74,1.168,-1.245,0
11872,19.71,63.03,0.098,1.697,0.734,0
11873,16.22,99.13,-0.254,1.047,-0.768,0
11874,15.49,81.32,1.828,-0.299,-2.21,0
11875,1.44,16.92,0.857,0.834,3.588,0
11876,14.49,38.26,1.703,-0.458,1.699,0
11877,7.27,14.7,-1.453,0.121,-2.285,0
11878,10.91,11.54,1.418,0.556,-0.176,0
11879,4.25,6.92,-2.124,1.067,1.7,0
11880,11.2,59.81,0.613,0.181,2.425,0
11881,21.56,45.63,0.147,-0.685,-0.232,0
11882,1.05,118.76,0.062,0.046,-1.302,0
11883,18.91,18.22,-0.344,0.519,-0.831,0
11884,10.6,60.1,0.756,0.375,0.727,0
11885,18.27,38.05,-0.77,2.001,1.151,0
11886,5.72,28.66,-1.386,1.473,-0.322,0
11887,8.43,91.89,0.013,2.178,2.913,0
11888,1.48,30.35,2.546,1.78,-0.249,0
11889,8.57,39.55,-2.318,0.46,-0.746,0
11890,15.22,56.49,1.725,0.122,0.644,0
11891,10.52,23.05,-0.009,-0.671,1.28,0
11892,11.26,31.63,0.68,-0.988,2.133,0
11893,2.78,169.98,0.06,1.374,-2.846,0
11894,3.16,6.13,-0.247,-2.057,-2.419,0
11895,7.38,164.66,1.553,1.971,-0.398,0
11896,13.57,34.73,1.443,-0.16,1.765,0
11897,14.21,24.38,0.477,1.121,-0.814,0
11898,6.36,184.31,-1.505,-1.309,-0.044,0
11899,14.37,7.78,2.922,0.036,-0.567,0
11900,10.76,40.82,-0.494,-0.931,0.762,0
11901,9.96,369.35,-0.015,1.174,-0.337,0
11902,17.55,6.47,0.354,-1.668,2.317,0
11903,10.17,27.39,1.319,0.952,0.595,0
11904,7.33,24.92,-0.731,0.401,-0.25,0
11905,9.24,38.46,0.627,-0.85,-0.355,0
11906,0.17,66.74,0.105,-0.956,1.774,0
11907,10.5,145.43,-0.529,-1.867,-1.084,0
11908,18.97,38.47,0.32,1.383,-0.723,0
11909,11.08,100.02,-1.624,-1.884,0.732,0
11910,19.04,258.81,4.038,1.802,-3.545,0
11911,20.71,15.16,-2.292,1.606,-1.51,0
11912,18.69,37.91,-1.408,-0.461,-0.911,0
11913,22.0,47.95,2.471,2.543,2.93,0
11914,7.76,62.9,1.422,-1.594,-1.902,0
11915,13.38,85.98,0.232,0.732,-0.258,0
11916,7.25,9.59,-0.359,-1.087,2.046,0
11917,11.92,37.45,1.483,0.123,3.089,0
11918,21.4,193.89,-0.181,1.028,-0.223,0
11919,21.65,44.36,-0.715,-0.869,-0.095,0
11920,4.27,54.91,0.605,-0.975,-1.825,0
11921,8.71,22.85,-0.592,-0.174,-2.25,0
11922,16.16,86.41,0.043,-1.604,1.333,0
11923,20.75,408.04,-0.702,-0.51,0.616,0
11924,13.88,10.75,-0.842,-1.659,0.29,0
11925,13.93,80.4,2.017,-0.223,-1.362,0
11926,15.68,32.25,0.833,-0.425,-1.36,0
11927,17.86,15.0,0.165,-1.287,-1.4,0
11928,20.78,482.3,0.708,0.978,2.055,0
11929,10.58,102.56,0.16,1.396,-1.228,0
11930,7.9,15.41,-0.51,1.434,-1.608,0
